id,price,speed,hd,ram,screen,cores,cd,laptop,trend
1960,1545,19,28,2,17,10,0,0,1
1961,3581,35,3,40,21,16,0,0,2
1962,1832,18,12,14,21,8,1,0,1
1963,2264,22,8,14,23,30,1,0,4
1964,1364,21,24,2,19,4,1,0,2
1965,1675,17,28,10,15,6,0,0,2
1966,3018,33,5,32,23,30,0,0,4
1967,1072,23,28,2,11,8,1,0,1
1968,3834,35,1,36,15,16,0,0,1
1969,2989,17,24,10,19,26,0,0,4
1970,2150,16,28,14,17,26,0,0,4
1971,667,16,16,6,12,10,0,1,1
1972,3409,36,3,60,23,16,0,0,2
1973,2187,20,24,6,23,12,0,0,2
1974,1148,19,24,2,11,10,1,0,1
1975,1026,17,20,6,12,6,0,1,1
1976,4004,31,7,28,17,14,1,0,2
1977,2637,17,8,6,15,22,0,0,4
1978,3648,39,1,20,15,18,1,0,5
1979,3842,34,7,32,23,22,0,0,5
1980,4088,38,7,36,19,22,1,0,5
1981,535,20,12,14,11,4,0,1,1
1982,3190,32,3,32,21,28,0,0,4
1983,4000,30,1,48,23,16,1,0,1
1984,2660,20,16,6,23,20,1,0,5
1985,516,18,20,6,12,8,1,0,2
1986,2007,21,12,10,15,28,0,0,4
1987,1226,24,24,6,19,6,0,0,2
1988,3015,39,5,44,23,14,0,0,2
1989,2441,17,12,2,17,14,0,0,2
1990,1725,23,12,2,17,8,0,0,2
1991,4100,37,5,32,23,20,1,0,5
1992,2117,22,20,2,19,20,0,0,5
1993,595,24,8,14,12,10,0,1,2
1994,1311,18,16,6,21,10,0,0,1
1995,4262,38,1,44,17,22,0,0,4
1996,1047,15,20,14,13,10,0,1,2
1997,1437,24,28,2,17,4,0,0,2
1998,1097,23,16,6,13,8,0,1,1
1999,3249,37,5,28,15,26,0,0,5
2000,2960,19,12,10,21,24,1,0,4
2001,2367,20,24,14,21,14,0,0,2
2002,2802,17,8,6,15,18,0,0,4
2003,3251,35,1,56,15,18,0,0,4
2004,1084,18,24,2,13,4,1,0,1
2005,2918,18,28,10,23,30,0,0,4
2006,3254,34,5,44,23,24,0,0,4
2007,2081,16,12,2,17,20,0,0,5
2008,2380,20,28,6,23,20,1,0,5
2009,1779,21,8,10,23,4,0,0,1
2010,504,24,24,6,12,4,1,0,2
2011,2210,19,16,6,23,20,0,0,4
2012,573,21,12,10,12,8,0,1,1
2013,734,23,12,6,13,6,0,1,2
2014,1984,19,24,14,21,4,1,0,1
2015,3077,31,1,40,17,30,0,0,4
2016,3681,37,1,60,21,20,0,0,5
2017,1406,18,24,6,17,10,0,0,1
2018,1148,18,28,2,13,6,1,0,1
2019,1920,22,24,2,19,10,1,0,1
2020,1116,23,16,6,12,6,1,0,2
2021,970,18,24,2,13,8,0,1,2
2022,2979,23,24,2,23,26,0,0,5
2023,3135,33,3,48,19,16,0,0,1
2024,2471,20,16,10,23,12,0,0,2
2025,2022,24,12,14,19,18,0,0,5
2026,1622,23,20,10,17,8,0,0,2
2027,3475,34,1,60,15,14,0,0,2
2028,2922,17,20,14,15,18,0,0,5
2029,3735,31,5,56,17,16,0,0,2
2030,649,19,12,10,11,6,0,1,1
2031,2190,21,20,2,23,28,0,0,4
2032,3095,33,3,44,21,30,0,0,4
2033,2888,22,12,10,21,12,1,0,2
2034,3766,30,5,48,17,24,0,0,4
2035,2445,15,8,2,23,24,0,0,4
2036,4162,39,3,52,23,14,0,0,1
2037,3016,37,5,40,19,28,1,0,5
2038,1596,23,20,6,21,8,1,0,1
2039,4045,32,5,44,17,28,0,0,4
2040,2674,17,24,6,17,28,0,0,5
2041,3004,35,1,20,17,16,1,0,2
2042,3980,30,7,48,19,30,1,0,5
2043,2298,20,24,10,19,26,0,0,4
2044,2937,24,20,2,19,14,0,0,2
2045,1170,18,28,10,13,10,0,1,2
2046,2564,19,28,6,15,12,1,0,2
2047,2347,16,20,10,17,30,0,0,4
2048,1626,21,28,14,15,8,0,0,2
2049,4177,34,7,28,17,26,0,0,4
2050,3780,38,5,44,15,26,1,0,4
2051,1640,20,16,14,19,4,1,0,1
2052,2415,18,20,14,17,12,0,0,1
2053,3957,30,3,44,17,26,0,0,4
2054,1283,17,24,6,23,8,0,0,2
2055,694,24,8,10,13,4,0,1,2
2056,3720,34,5,60,17,28,1,0,4
2057,1465,21,28,14,19,4,0,0,2
2058,1617,15,20,2,23,4,0,0,1
2059,636,23,16,6,12,4,1,0,2
2060,1932,20,24,14,23,10,1,0,1
2061,669,23,12,6,13,6,0,1,1
2062,1706,19,8,2,23,4,0,0,2
2063,1659,21,16,14,23,10,0,0,2
2064,3616,32,1,56,23,20,1,0,4
2065,1643,19,16,10,15,4,0,0,2
2066,3330,38,7,48,21,26,0,0,5
2067,1747,22,28,2,15,8,0,0,1
2068,935,23,20,10,13,10,0,1,2
2069,2926,16,24,10,19,14,0,0,1
2070,1820,19,8,14,17,6,1,0,2
2071,1002,16,24,2,12,8,0,1,2
2072,1366,18,24,10,15,8,0,0,2
2073,2920,23,28,10,23,20,1,0,4
2074,1516,23,28,2,23,8,1,0,1
2075,3400,33,3,28,19,22,1,0,4
2076,1195,21,12,14,11,6,0,1,1
2077,1466,21,12,10,23,4,0,0,2
2078,1839,15,24,10,19,8,0,0,2
2079,1073,23,12,14,11,6,0,1,1
2080,3399,35,1,24,19,16,0,0,1
2081,4086,34,5,44,23,22,0,0,4
2082,2682,24,8,6,19,24,0,0,5
2083,619,18,12,14,11,8,0,1,1
2084,1598,20,8,14,19,4,0,0,1
2085,831,23,8,14,12,4,0,1,2
2086,801,16,24,6,12,8,0,1,2
2087,683,20,20,2,13,6,0,1,2
2088,3741,38,1,56,15,28,0,0,4
2089,961,20,16,14,13,10,0,1,1
2090,1910,18,16,6,17,4,0,0,1
2091,1140,23,16,14,12,6,1,0,1
2092,1317,23,24,10,23,4,0,0,1
2093,1559,17,12,6,15,6,0,0,1
2094,3296,37,7,32,23,30,1,0,4
2095,2643,21,24,10,21,18,0,0,5
2096,994,18,8,10,11,10,0,1,1
2097,2429,15,28,10,19,18,0,0,4
2098,3504,39,5,20,23,26,1,0,4
2099,2262,21,28,14,21,16,0,0,1
2100,1585,17,20,10,19,6,0,0,2
2101,3906,38,3,36,15,30,0,0,5
2102,2960,16,16,14,21,12,1,0,1
2103,2001,15,12,6,15,20,0,0,4
2104,1217,24,20,2,23,10,0,0,2
2105,2034,16,12,6,21,26,0,0,5
2106,689,21,16,14,13,4,0,1,2
2107,3123,32,3,52,15,20,0,0,5
2108,2398,19,28,2,15,22,0,0,5
2109,3411,38,1,24,21,20,0,0,5
2110,1210,22,16,6,23,8,0,0,1
2111,3178,31,5,20,19,20,0,0,5
2112,3081,33,5,48,23,26,0,0,4
2113,2520,15,28,2,17,20,1,0,4
2114,4110,36,1,60,15,12,0,0,2
2115,1919,16,12,14,19,10,0,0,2
2116,4284,35,5,32,19,28,1,0,4
2117,1408,15,20,2,21,6,1,0,2
2118,2968,24,8,2,23,18,1,0,4
2119,3573,38,5,36,19,20,0,0,5
2120,1198,20,20,14,13,4,0,1,2
2121,1944,23,24,6,17,10,1,0,2
2122,4002,37,7,36,17,24,0,0,5
2123,2033,21,12,6,17,20,0,0,5
2124,3378,33,7,56,21,24,0,0,5
2125,726,19,24,6,12,10,0,1,1
2126,3178,35,5,36,19,20,0,0,4
2127,4104,35,1,52,21,14,1,0,1
2128,3020,38,3,24,21,26,1,0,4
2129,2535,19,16,10,19,28,0,0,5
2130,1638,19,16,14,19,6,0,0,1
2131,3271,35,5,32,21,30,0,0,5
2132,2689,17,24,6,15,30,0,0,5
2133,3938,34,3,32,17,24,0,0,4
2134,2900,17,20,6,21,16,1,0,2
2135,1364,18,16,10,23,4,1,0,1
2136,3159,34,5,60,19,18,0,0,4
2137,3965,30,3,16,19,26,0,0,5
2138,3109,30,1,16,19,24,0,0,5
2139,2985,20,20,10,19,16,0,0,2
2140,703,20,24,10,12,8,0,1,1
2141,3338,37,1,20,19,14,0,0,1
2142,1399,18,8,10,19,4,0,0,1
2143,3567,38,5,28,23,20,0,0,5
2144,2619,19,24,2,17,28,0,0,5
2145,1517,24,12,10,17,10,0,0,2
2146,2888,20,24,14,23,28,1,0,5
2147,4202,34,5,40,15,16,0,0,1
2148,1663,20,8,2,23,6,0,0,1
2149,1687,22,12,14,21,10,0,0,1
2150,2889,15,20,6,17,14,0,0,2
2151,2096,17,20,10,15,26,1,0,5
2152,2991,17,24,2,19,26,0,0,4
2153,4162,36,7,44,15,14,0,0,2
2154,4295,37,5,20,19,12,0,0,2
2155,2458,24,24,6,23,26,0,0,5
2156,1196,20,28,2,13,10,1,0,1
2157,3787,30,5,44,19,12,0,0,2
2158,1501,19,12,2,17,8,0,0,1
2159,1019,23,24,6,13,10,0,1,1
2160,674,20,12,14,13,6,0,1,2
2161,804,16,28,2,11,4,1,0,1
2162,2743,24,12,2,21,14,0,0,2
2163,2496,21,24,14,19,18,1,0,5
2164,4347,31,1,52,23,14,0,0,1
2165,2059,16,16,14,19,22,0,0,4
2166,3183,37,5,16,15,26,0,0,4
2167,2196,22,12,6,15,28,1,0,4
2168,538,23,24,10,12,10,0,1,2
2169,3254,37,7,44,23,18,0,0,5
2170,3551,31,3,60,23,24,0,0,5
2171,1293,16,28,10,15,6,0,0,2
2172,3658,31,3,40,23,20,0,0,5
2173,3735,39,3,24,17,18,0,0,5
2174,3418,32,7,60,19,18,0,0,4
2175,512,18,28,6,12,8,1,0,2
2176,1300,17,28,10,19,6,1,0,2
2177,2638,23,8,6,19,20,0,0,5
2178,603,18,8,10,12,10,0,1,1
2179,3299,38,5,24,21,30,0,0,5
2180,1028,23,20,10,13,8,1,0,2
2181,2472,16,12,2,19,24,1,0,4
2182,1522,20,16,10,17,6,0,0,2
2183,1183,22,20,10,11,6,0,1,1
2184,1782,15,28,14,21,6,0,0,2
2185,937,19,20,14,11,10,0,1,1
2186,2644,17,16,2,21,24,1,0,4
2187,3969,30,1,48,17,24,0,0,5
2188,2288,22,12,2,23,26,1,0,4
2189,1148,22,28,2,12,6,1,0,2
2190,618,23,16,14,11,6,0,1,1
2191,3618,37,3,52,17,30,0,0,4
2192,4038,38,3,24,21,14,0,0,2
2193,834,17,8,2,11,8,0,1,2
2194,3629,37,5,52,19,14,0,0,1
2195,2233,15,12,14,19,22,0,0,4
2196,1374,21,20,2,23,4,0,0,1
2197,1960,20,24,2,23,10,1,0,2
2198,3724,37,7,44,21,14,1,0,1
2199,3793,30,5,16,17,12,0,0,2
2200,1736,15,8,6,19,6,1,0,2
2201,2088,16,24,10,15,12,1,0,1
2202,3177,32,5,56,15,16,0,0,1
2203,1404,15,28,10,21,10,1,0,1
2204,3258,32,7,56,21,12,0,0,2
2205,2296,17,16,10,15,20,1,0,4
2206,787,19,24,2,13,10,0,1,1
2207,2989,21,28,14,15,12,0,0,1
2208,3595,30,7,36,17,28,0,0,4
2209,4267,39,1,44,21,18,0,0,5
2210,1783,21,12,10,17,8,0,0,2
2211,1073,18,12,14,12,10,0,1,1
2212,3817,31,7,24,15,26,0,0,4
2213,1563,24,16,6,15,4,0,0,1
2214,1371,18,8,14,21,4,0,0,1
2215,1864,15,24,2,19,8,1,0,2
2216,3015,38,7,32,15,24,0,0,4
2217,3619,31,1,56,21,20,0,0,5
2218,2490,24,28,2,17,12,0,0,1
2219,696,16,28,10,11,10,1,0,2
2220,1615,20,24,10,17,6,0,0,1
2221,2531,19,20,6,17,28,0,0,5
2222,834,20,12,6,13,10,0,1,1
2223,1958,23,16,6,19,8,0,0,1
2224,2863,18,16,6,17,18,0,0,5
2225,1084,17,12,6,11,4,1,0,1
2226,2999,16,16,6,21,26,0,0,4
2227,1335,17,12,14,21,8,0,0,2
2228,1639,21,24,14,19,6,0,0,2
2229,2257,23,28,6,21,20,0,0,5
2230,1627,15,28,6,23,10,0,0,2
2231,4149,32,7,60,15,24,0,0,4
2232,3345,39,3,56,19,18,0,0,4
2233,2016,18,28,14,21,16,1,0,1
2234,4068,39,1,16,21,28,1,0,4
2235,1490,20,24,14,17,4,0,0,2
2236,2264,18,20,2,15,30,1,0,5
2237,1511,18,16,2,17,6,0,0,1
2238,4284,36,5,48,23,26,1,0,5
2239,916,23,20,6,11,10,1,0,2
2240,2555,19,16,14,17,26,0,0,5
2241,588,16,8,10,11,6,1,0,2
2242,845,17,24,14,13,10,0,1,2
2243,1114,19,8,6,11,4,0,1,2
2244,3531,34,7,44,21,16,0,0,1
2245,4348,31,1,40,23,26,1,0,4
2246,2539,17,12,2,15,30,0,0,5
2247,1377,20,8,2,23,6,0,0,1
2248,2515,15,20,6,21,16,0,0,2
2249,2711,20,12,2,23,28,0,0,4
2250,1058,17,28,2,12,6,0,1,1
2251,3246,36,5,48,15,28,0,0,4
2252,2474,24,16,6,19,16,0,0,1
2253,2302,18,20,6,15,22,0,0,5
2254,1655,15,24,2,21,10,0,0,1
2255,1435,15,28,10,21,10,0,0,2
2256,1129,16,24,2,13,8,0,1,2
2257,2794,19,12,10,21,16,0,0,1
2258,2489,20,28,14,15,30,0,0,4
2259,2583,16,12,2,21,18,0,0,4
2260,1768,21,28,10,15,8,1,0,1
2261,1757,22,28,2,23,4,0,0,2
2262,550,24,8,2,11,10,0,1,1
2263,2232,16,24,2,19,16,1,0,1
2264,1295,18,24,14,21,6,0,0,2
2265,989,19,8,2,12,10,0,1,2
2266,4266,33,1,56,19,26,0,0,5
2267,3490,36,1,44,15,26,0,0,4
2268,2708,19,16,2,19,26,1,0,5
2269,859,18,12,10,12,6,0,1,2
2270,4083,32,3,52,17,26,0,0,5
2271,2161,18,24,14,19,28,0,0,4
2272,1124,15,24,10,12,10,1,0,1
2273,1334,17,20,14,15,4,0,0,2
2274,1431,16,28,6,19,8,0,0,2
2275,1057,15,28,10,12,4,0,1,2
2276,3039,35,1,36,15,30,0,0,4
2277,527,21,28,14,11,8,0,1,2
2278,3520,35,7,28,23,16,1,0,1
2279,1818,23,28,10,23,4,0,0,2
2280,3211,33,7,44,21,20,0,0,4
2281,3687,31,5,40,15,20,0,0,4
2282,3271,30,5,40,17,16,0,0,1
2283,3277,36,7,44,17,26,0,0,5
2284,3541,33,1,40,17,22,0,0,4
2285,3964,35,3,36,17,14,1,0,1
2286,1960,16,20,6,19,8,1,0,2
2287,3754,32,1,60,23,26,0,0,5
2288,2859,24,12,14,19,26,0,0,5
2289,4304,31,5,60,19,14,1,0,1
2290,3672,37,1,32,19,24,1,0,5
2291,1672,16,28,2,23,6,1,0,1
2292,1916,21,24,6,19,4,1,0,2
2293,871,22,8,2,12,4,0,1,2
2294,3526,39,7,28,17,20,0,0,4
2295,4085,30,7,40,15,24,0,0,4
2296,658,18,20,2,11,6,0,1,2
2297,2115,17,24,14,23,12,0,0,1
2298,3258,34,3,44,17,20,0,0,5
2299,3479,35,5,40,23,18,0,0,5
2300,3135,35,1,28,19,24,0,0,4
2301,3433,33,3,24,17,26,0,0,4
2302,4317,33,1,28,19,30,0,0,4
2303,2546,24,16,2,19,28,0,0,5
2304,2626,16,16,14,21,18,0,0,5
2305,3979,32,1,44,23,28,0,0,4
2306,3779,34,1,16,23,24,0,0,5
2307,1554,16,8,14,21,10,0,0,2
2308,1174,20,8,2,13,4,0,1,2
2309,2458,19,8,14,19,24,0,0,5
2310,3588,36,5,60,21,20,1,0,4
2311,1495,24,12,10,19,4,0,0,2
2312,2998,20,20,14,17,14,0,0,2
2313,4281,32,5,36,21,22,0,0,5
2314,2988,22,24,2,23,12,1,0,1
2315,3521,30,5,24,15,12,0,0,1
2316,1059,24,8,2,11,4,0,1,1
2317,1822,22,8,14,17,10,0,0,1
2318,724,21,20,6,11,10,1,0,1
2319,4217,34,1,52,23,26,0,0,5
2320,570,22,16,6,11,4,0,1,2
2321,3413,38,3,56,17,20,0,0,5
2322,2370,15,8,14,21,16,0,0,2
2323,772,16,16,10,12,8,1,0,2
2324,2395,23,8,6,17,14,0,0,1
2325,3079,38,7,24,19,14,0,0,1
2326,1134,24,16,2,12,8,0,1,2
2327,3866,33,5,20,21,14,0,0,2
2328,702,19,24,10,12,4,0,1,2
2329,3470,36,7,32,23,26,0,0,4
2330,593,22,16,14,11,8,0,1,1
2331,2423,16,24,2,23,30,0,0,4
2332,4271,38,7,40,23,18,0,0,4
2333,1864,24,28,2,15,8,1,0,2
2334,4111,31,5,44,15,24,0,0,5
2335,1168,21,12,2,12,6,1,0,2
2336,1267,15,16,2,21,6,0,0,2
2337,4093,33,3,24,23,18,0,0,5
2338,1560,16,12,14,17,8,1,0,1
2339,3341,39,7,56,15,20,0,0,5
2340,919,16,28,10,11,8,0,1,2
2341,3747,31,1,56,21,22,0,0,4
2342,3119,31,3,52,15,30,0,0,4
2343,3717,37,5,60,23,20,0,0,5
2344,3067,37,3,16,15,16,0,0,1
2345,920,18,8,10,12,8,1,0,2
2346,842,19,16,6,12,4,0,1,2
2347,1496,24,20,2,21,4,1,0,1
2348,1234,22,20,2,23,8,0,0,1
2349,3353,39,3,20,19,20,0,0,5
2350,1141,23,20,6,13,4,0,1,1
2351,1423,23,12,10,17,6,0,0,1
2352,3139,33,3,60,19,12,0,0,1
2353,1796,23,12,6,15,8,1,0,2
2354,995,22,12,2,11,6,0,1,1
2355,3039,36,3,28,21,22,0,0,5
2356,4105,38,3,28,21,26,0,0,5
2357,1253,16,16,2,21,4,0,0,1
2358,3131,35,3,24,19,30,0,0,4
2359,1117,23,16,10,12,10,0,1,2
2360,2467,16,12,10,15,14,0,0,2
2361,2265,18,20,2,17,18,0,0,5
2362,1215,23,20,6,23,8,0,0,2
2363,4055,34,7,60,21,28,0,0,4
2364,2314,22,28,14,17,16,0,0,1
2365,4168,39,7,52,15,16,1,0,2
2366,3427,34,1,48,19,20,0,0,5
2367,2410,18,12,14,23,30,0,0,4
2368,2537,24,12,10,19,18,0,0,5
2369,922,18,12,14,12,4,0,1,2
2370,2531,15,20,2,19,30,0,0,4
2371,2721,16,12,6,19,30,0,0,5
2372,777,18,24,6,12,4,0,1,1
2373,4036,37,5,52,21,16,1,0,2
2374,3145,30,7,48,21,22,0,0,5
2375,2239,19,8,2,17,16,0,0,1
2376,1151,22,16,2,11,8,0,1,2
2377,639,24,12,2,13,6,0,1,1
2378,2506,24,20,6,21,20,0,0,5
2379,2169,17,16,14,23,12,0,0,2
2380,2071,24,16,6,17,14,0,0,1
2381,872,17,20,2,11,8,1,0,2
2382,3022,31,7,36,15,28,0,0,4
2383,4158,39,1,48,23,16,0,0,1
2384,1002,19,24,10,13,8,0,1,1
2385,3940,36,5,40,23,26,1,0,5
2386,997,16,8,10,13,6,0,1,2
2387,4345,37,3,52,19,12,0,0,2
2388,2983,22,16,14,19,16,0,0,2
2389,3148,30,1,60,21,12,1,0,1
2390,4027,36,5,52,21,24,0,0,5
2391,3684,39,7,48,15,28,1,0,4
2392,1134,19,24,2,11,8,0,1,2
2393,2476,21,8,2,23,20,1,0,5
2394,960,16,28,6,11,6,1,0,1
2395,3050,35,7,52,23,16,0,0,1
2396,1784,17,16,10,21,4,1,0,1
2397,3756,32,5,56,17,22,1,0,4
2398,1231,17,12,10,19,4,0,0,1
2399,3040,33,7,56,17,16,1,0,2
2400,1038,20,12,2,13,8,0,1,2
2401,1852,24,24,2,15,4,1,0,2
2402,1003,17,16,6,11,10,0,1,2
2403,3323,33,7,28,19,20,0,0,4
2404,2962,17,24,2,23,18,0,0,4
2405,3144,35,3,44,23,20,1,0,5
2406,3819,30,7,20,21,20,0,0,4
2407,3644,34,5,28,19,12,1,0,2
2408,2482,18,24,14,21,26,0,0,5
2409,1199,19,8,10,11,10,0,1,2
2410,1225,21,28,14,17,6,0,0,1
2411,641,21,20,6,12,4,0,1,2
2412,720,16,20,14,13,6,1,0,2
2413,2145,17,20,10,19,18,0,0,5
2414,916,17,16,14,13,8,1,0,2
2415,3633,36,3,32,21,24,0,0,4
2416,2508,18,20,6,23,16,1,0,1
2417,2174,16,12,10,17,30,0,0,5
2418,3050,32,3,60,21,12,0,0,1
2419,1717,20,24,6,15,4,0,0,1
2420,3206,31,3,24,19,18,0,0,4
2421,2155,22,12,2,21,16,0,0,2
2422,3427,37,3,60,21,22,0,0,4
2423,875,22,8,2,11,8,0,1,2
2424,2698,17,28,10,15,12,0,0,1
2425,2626,22,28,14,21,22,0,0,4
2426,3685,30,3,16,21,30,0,0,4
2427,1138,22,28,6,11,4,0,1,2
2428,753,24,24,6,11,8,0,1,1
2429,4276,34,1,48,15,28,1,0,4
2430,1398,18,24,10,17,6,0,0,2
2431,747,19,12,2,11,8,0,1,1
2432,2611,16,12,14,23,12,0,0,1
2433,3725,33,5,48,21,22,0,0,4
2434,1066,23,28,14,13,6,0,1,1
2435,606,24,28,2,13,10,0,1,1
2436,1668,19,16,14,23,8,1,0,2
2437,600,24,24,10,11,8,1,0,1
2438,1787,24,20,6,21,8,0,0,2
2439,4073,31,5,20,15,18,0,0,4
2440,1537,15,20,2,23,10,0,0,2
2441,1655,17,20,10,21,8,0,0,1
2442,2361,21,16,6,17,20,0,0,4
2443,870,18,16,14,13,6,0,1,2
2444,1883,20,20,2,17,10,0,0,1
2445,2906,18,24,10,15,14,0,0,1
2446,4076,35,1,40,19,28,1,0,4
2447,4207,39,3,28,15,18,0,0,5
2448,1380,15,16,2,23,8,1,0,1
2449,3210,30,5,52,21,18,0,0,4
2450,2739,24,12,2,17,26,0,0,5
2451,1694,22,8,2,19,8,0,0,1
2452,2426,18,16,10,21,20,0,0,5
2453,1433,19,12,2,19,10,0,0,1
2454,2575,17,20,6,15,28,0,0,5
2455,915,18,24,14,12,10,0,1,2
2456,3713,36,3,56,19,30,0,0,5
2457,2302,20,24,10,21,26,0,0,4
2458,4151,32,7,40,21,24,0,0,5
2459,2944,15,28,2,23,22,1,0,4
2460,925,23,16,14,13,6,0,1,2
2461,1169,16,8,6,12,4,0,1,2
2462,2926,22,16,14,15,20,0,0,4
2463,890,17,20,2,12,6,0,1,2
2464,677,22,28,2,12,4,0,1,1
2465,1126,20,16,6,13,8,0,1,2
2466,627,15,28,2,12,8,0,1,1
2467,2417,17,28,6,23,24,0,0,4
2468,663,15,8,10,12,10,0,1,1
2469,925,21,28,6,12,6,0,1,1
2470,1613,22,24,14,21,10,0,0,2
2471,2599,15,12,6,19,14,0,0,2
2472,1114,16,16,2,11,6,0,1,1
2473,3029,36,1,32,21,26,0,0,4
2474,1692,19,28,14,23,8,1,0,2
2475,1918,18,16,6,19,10,0,0,1
2476,1843,24,16,2,23,4,0,0,1
2477,3697,38,1,16,23,22,0,0,4
2478,1164,24,24,2,12,4,1,0,2
2479,3069,34,1,48,15,18,0,0,5
2480,2506,18,24,14,19,18,0,0,5
2481,1426,24,16,14,17,8,0,0,1
2482,2101,23,24,10,23,24,0,0,5
2483,2905,21,28,2,17,24,0,0,4
2484,845,21,20,14,13,6,0,1,1
2485,3878,32,5,40,15,20,0,0,4
2486,1304,19,12,10,21,8,1,0,1
2487,3832,37,5,24,23,16,1,0,2
2488,4021,30,7,16,23,20,0,0,4
2489,4227,38,3,16,23,22,0,0,4
2490,3736,32,1,16,15,14,1,0,1
2491,2513,17,8,14,15,22,0,0,4
2492,1135,16,8,14,12,10,0,1,1
2493,3595,30,3,32,21,16,0,0,2
2494,3147,32,1,16,21,14,0,0,2
2495,3332,31,3,44,15,30,1,0,5
2496,1523,22,24,10,23,4,0,0,2
2497,1178,16,20,6,11,10,0,1,1
2498,2414,16,16,14,21,24,0,0,5
2499,873,17,20,2,11,6,0,1,1
2500,582,23,8,10,11,8,0,1,1
2501,4064,35,7,48,15,20,1,0,5
2502,966,22,8,14,11,4,0,1,1
2503,1061,16,8,6,11,4,0,1,2
2504,3106,39,3,16,21,22,0,0,4
2505,2749,20,12,2,23,18,0,0,4
2506,4320,36,3,16,23,18,1,0,5
2507,3020,31,5,48,21,16,1,0,1
2508,2085,17,28,14,15,26,0,0,4
2509,984,16,28,14,12,8,1,0,2
2510,1573,23,24,14,15,6,0,0,1
2511,3115,34,7,40,21,14,0,0,1
2512,1901,21,8,14,23,6,0,0,2
2513,3775,34,1,24,15,26,0,0,5
2514,1764,16,12,6,19,10,1,0,1
2515,4272,37,5,60,23,18,1,0,4
2516,2456,15,28,2,15,28,1,0,4
2517,558,15,28,14,13,8,0,1,2
2518,1966,22,24,14,19,8,0,0,1
2519,1895,20,20,10,21,8,0,0,2
2520,1058,21,8,10,13,8,0,1,2
2521,3110,33,1,28,19,14,0,0,1
2522,1251,19,28,14,15,4,0,0,2
2523,2920,23,20,6,15,30,1,0,4
2524,3631,39,1,52,19,30,0,0,4
2525,1717,24,12,6,23,4,0,0,2
2526,727,23,12,10,13,8,0,1,1
2527,1343,19,28,2,19,8,0,0,1
2528,524,17,20,14,12,4,1,0,1
2529,687,15,8,2,11,8,0,1,2
2530,2925,18,8,10,15,26,0,0,5
2531,1019,24,28,10,11,10,0,1,1
2532,1654,19,28,6,23,8,0,0,1
2533,2032,15,20,14,17,28,1,0,4
2534,1583,22,12,14,19,10,0,0,2
2535,2513,16,8,10,23,14,0,0,2
2536,3442,39,1,44,23,12,0,0,1
2537,1090,18,12,2,13,10,0,1,2
2538,1030,17,16,2,13,10,0,1,1
2539,2018,22,28,10,17,14,0,0,2
2540,2331,16,8,10,21,14,0,0,1
2541,2907,20,24,6,23,22,0,0,5
2542,3296,33,7,24,17,20,1,0,5
2543,2327,17,24,14,17,18,0,0,4
2544,794,23,28,2,11,8,0,1,2
2545,2710,22,24,14,23,16,0,0,1
2546,3328,31,5,28,17,16,1,0,1
2547,592,20,12,6,13,6,1,0,2
2548,1743,24,16,10,23,8,0,0,1
2549,1408,20,28,6,15,8,1,0,1
2550,2743,15,12,10,19,20,0,0,4
2551,4151,39,7,20,21,18,0,0,4
2552,1427,15,20,14,23,8,0,0,2
2553,3328,33,5,20,21,12,1,0,1
2554,3030,37,1,44,17,24,0,0,5
2555,2327,19,12,6,19,14,0,0,2
2556,643,24,16,14,11,8,0,1,2
2557,4184,35,3,60,19,18,1,0,5
2558,920,23,8,14,11,8,1,0,1
2559,3029,33,7,52,23,22,0,0,4
2560,982,19,8,2,13,6,0,1,2
2561,3054,30,1,48,15,30,0,0,5
2562,3013,35,7,16,23,30,0,0,4
2563,1630,21,16,14,19,10,0,0,1
2564,2208,17,20,14,19,24,1,0,4
2565,4129,35,1,32,23,24,0,0,5
2566,819,23,28,10,11,10,0,1,2
2567,4274,36,5,52,19,20,0,0,4
2568,3744,31,3,16,17,30,1,0,5
2569,3614,36,3,56,21,20,0,0,4
2570,2579,23,12,14,21,30,0,0,5
2571,1511,24,12,2,19,10,0,0,1
2572,2098,19,20,6,23,14,0,0,1
2573,2917,21,8,10,19,20,0,0,5
2574,1947,15,28,2,17,4,0,0,2
2575,3328,33,1,44,15,18,1,0,5
2576,3243,39,1,48,23,20,0,0,4
2577,4228,37,1,48,15,28,1,0,4
2578,4061,33,1,36,15,20,0,0,5
2579,3987,33,3,24,21,18,0,0,5
2580,3587,31,5,60,21,16,0,0,2
2581,4048,31,7,44,19,16,1,0,2
2582,3905,39,3,36,17,20,0,0,5
2583,1362,18,16,10,17,8,0,0,2
2584,1896,22,8,14,15,8,1,0,1
2585,1148,15,16,6,13,4,1,0,1
2586,3837,30,1,36,23,12,0,0,1
2587,3795,34,3,16,21,14,0,0,1
2588,2584,21,24,10,17,16,1,0,2
2589,2895,15,12,10,19,30,0,0,4
2590,1812,15,28,10,19,4,1,0,1
2591,1063,23,12,6,13,10,0,1,2
2592,732,16,20,2,11,8,1,0,1
2593,4169,35,5,52,19,24,0,0,5
2594,1053,15,28,10,11,4,0,1,1
2595,3897,36,3,60,23,30,0,0,4
2596,2297,19,8,2,19,30,0,0,5
2597,1794,22,16,14,19,4,0,0,1
2598,2765,20,28,2,21,12,0,0,2
